product_id,product_name,brand_name,category_name,seller_name,price,rating,review_count,quantity_sold,discount_percent
202344185,Balo Laptop đa năng Lowepro Ridgeline BP 250 AW,Lowepro ,Balo laptop,IOI Store,699000.0,0.0,0,0,0.0
184318089,"Balo nam vải canvas cao cấp phong cách mới 15,6""",ANANSHOP688,Balo laptop,Ananshop688,405000.0,5.0,1,1,10.0
166093160,"Balo nam đựng laptop 17 inch, balo du lịch size lớn Xbags Leader thời trang sành điệu",XBags,Balo laptop,Thế Giới Nhạc Cụ Trung Nguyên,540000.0,5.0,3,5,0.0
77052330,"Balo laptop công nghệ, khóa số chống trộm chống rạch chống nước cao cấp phong cách mới",ANANSHOP688,Balo laptop,Ananshop688,945000.0,4.6,40,95,10.0
195469973,"Balo Nam Nữ Lớn Đơn Giản Mới Đa Chức Năng Tích Hợp Usb Doanh Nhân, Học Sinh , Sinh Viên, Công Sở Dây Cơ Học Thoáng Khí , Chống Mài Mòn BL008",OEM,Balo laptop,Dum Bum Store,136000.0,5.0,5,51,15.0
98605526,"Balo nam, nữ thời trang đa năng - Balo Laptop - Macbook 15.6 inch chất liệu cao cấp chống thấm Besti - Hàng Chính Hãng",Besti,Balo laptop,Besti,230000.0,4.7,90,343,0.0
12038988,Balo Laptop Kèm Túi Đi Học Và Ví 40x30x10cm,OEM,Root,EMELY BOUTIQUE,113000.0,3.6,8,49,0.0
166033942,"Balo nam nữ cỡ lớn, balo đựng laptop 17 inch, balo công sở Xbags Leader",XBags,Balo laptop,TNBags,449000.0,4.8,5,12,22.048611
17956340,Balo Laptop 13 inch chính hãng SimpleCarry M-City,SimpleCarry,Thời Trang,Thế giới balô,522000.0,1.0,1,2,10.0
2229715,Balo Laptop 14 inch SimpleCarry B2B05 (12 x 37 cm),SimpleCarry,Thời Trang,Thế giới balô,522000.0,5.0,2,4,10.0
71197262,"Balo nam, nữ đa năng đựng vừa Laptop - Macbook chất liệu cao cấp, chống thấm, tặng kèm cổng nối cáp sạc tiện lợi TK0031",OEM,Balo và Vali,Thành Đạt Store,112000.0,4.2,36,101,2.608696
3491723,Balo Laptop Hasun HS 645 (33 x 44 x 20 cm),Hasun,Thời Trang,Thế giới balô,301500.0,0.0,0,0,10.0
201226456,"Balo Laptop Máy Tính Nam Thông Minh Chống Trộm Chống Nước Cao Cấp Phong Cách Mới 15,6 Inch Dung Tích Lớn BL018",OEM,Balo laptop,Dum Bum Store,468000.0,5.0,6,34,10.0
1022923,Balo Laptop Sakos ATOM i15 SBV109DBNG01 (33 x 45 cm) - Xanh Navy,Sakos,Thời Trang,SAKOS Official Store,1277000.0,5.0,5,16,5.055762
190229763,"Balo Nam, Nữ Thời Trang Đa Năng, Balo Laptop Thời Trang Đi Học Cao Cấp Teement Chống Nước Cổng Sạc USB 9003 - Hàng Chính Hãng",TEEMENT,Balo laptop,Venie,290000.0,4.6,7,29,0.0
174023385,Balo laptop thời trang nam nữ đi học chống nước đa năng BLLT0010,OEM,Balo laptop,BoBo Store,395250.0,5.0,7,14,15.0
77743094,"Balo nam cao cấp phong cách mới 15,6""",ANANSHOP688,Balo laptop,Ananshop688,423000.0,4.8,68,157,10.0
177792370,"balo laptop nam thời trang cao cấp phong cách mới (15,6"")",ANANSHOP688,Balo laptop,Ananshop688,405000.0,5.0,5,12,10.0
199682812,"Balo laptop Mark Ryden chống sốc, chống nước - Gia dụng SG",OEM,Root,TonyHome Decor,1040000.0,1.0,1,1,0.0
49158047,Balo Laptop Cao Cấp Có Nhiều Ngăn (BLTK182) Tặng Túi Đeo Chéo Tiện Dụng PRAZA - DC095,Praza,Thời Trang,Praza,329000.0,4.5,14,41,0.0
190519971,Balo Laptop Mr Vui BLLT830 phù hợp cho nam và nữ (30 x 43 x 18 cm),OEM,Root,Mr Vui,490500.0,5.0,1,1,10.0
11453630,Balo laptop 13 inch Simplecarry M-City Flower,SimpleCarry,Thời Trang,BALO MỚI,590000.0,4.8,5,19,0.0
14989744,Balo Laptop 14 inch chính hãng SimpleCarry B2B01,SimpleCarry,Thời Trang,Thế giới balô,522000.0,5.0,1,1,10.0
189448133,Balo Laptop 17 Inch Chống Nước Siêu Bền Reeyee RY103B - Hàng Chính Hãng,REEYEE,Balo laptop,Balonation,1249000.0,5.0,7,25,5.378788
75760811,"Ba lô nam thời trang cao cấp phong cách mới 15,6""",ANANSHOP688,Balo laptop,Ananshop688,441000.0,4.8,9,23,10.0
157254316,Balo Rút SAIGON SWAGGER SGS Box Backpack-Ngăn Chống Sốc Laptop 15.6inch,Saigon Swagger,Root,Saigon Swagger,500000.0,4.7,12,21,0.0
161923211,"Balo laptop nam cao cấp phong cách mới 15,6""",ANANSHOP688,Balo laptop,Ananshop688,891000.0,5.0,3,4,10.0
253147044,Balo American Tourister Hall BTS Backpack,American Tourister,Balo laptop,American Tourister Flagship Store,1250000.0,5.0,1,2,50.0
187855175,Balo Essential 15 - ES1520P (Chống trộm) 2023,OEM,Root,Gearvngaming,179000.0,4.0,2,3,0.0
162211554,Balo Laptop Thời trang Mikkor The Irvin Premier,Mikkor,Balo laptop,Cửa Hàng Balo,750000.0,5.0,1,2,0.0
15665913,Balo Laptop Thời Trang LAZA BL416-Chính hãng phân phối,OEM,Thời Trang,LAZA Official Store,159000.0,4.6,29,273,6.470588
194784247,Balo Laptop Targus 15.6 inch Sport Backpack (Black) - Hàng chính hãng,Targus,Balo laptop,Vstar Technology Store,343000.0,4.0,2,3,30.0
11340060,Balo laptop 15.6 inch kim long KL018  ,KL,Thời Trang,Thế giới balô,422100.0,5.0,9,19,10.0
16754604,Balo Laptop chính hãng SimpleCarry ISSAC 2,SimpleCarry,Thời Trang,Thế giới balô,490000.0,0.0,0,1,0.0
130069370,BALO LAPTOP CHỐNG NƯỚC SIÊU BỀN Tặng kèm cáp sạc USB (BL05),HT Sports,Balo laptop,HT Sports Official,169000.0,3.8,4,10,0.0
188636066,Balo Laptop Chống Nước 15.6 Inch Reeyee RY109 - 3 trong 1 - Hàng Chính Hãng,REEYEE,Balo laptop,Balonation,1095000.0,4.5,2,4,5.194805
204761896,Balo SOLO Re: Claim 15.6 inch UBN760-10 Xám,Solo,Balo laptop,Cửa Hàng Balo,1560000.0,5.0,1,2,20.0
45468604,Balo laptop STARGO HEBEN 14inch,STARGO,Thời Trang,SAKOS Official Store,503000.0,4.7,11,22,5.09434
58900258,Balo Laptop Du Lịch Thời Trang SAKOS CREATIVE,Sakos,Thời Trang,Balonation,588000.0,5.0,32,84,15.395683
75756611,"Ba lô nam cao cấp phong cách mới 15,6""",ANANSHOP688,Balo laptop,Ananshop688,441000.0,5.0,1,3,10.0
149567630,Balo Laptop Nữ 15.6 Inch - 13.3-14 Inch - Chống THấm Nước- Nhiều Ngăn Cao Cấp NX Doughnut,OEM,Root,Balo Laptop Thời Trang Hải Phòng,449000.0,5.0,12,49,0.0
25122114,Balo laptop chống sốc,OEM,Thời Trang,Shalla,117700.0,4.3,3,14,10.569106
187855306,Balo Laptop Gaming ROG Big Size (17.3 Inch) 2021,OEM,Root,Gearvngaming,369000.0,5.0,3,6,0.0
190167603,Balo laptop Mr Vui 884 cỡ 15 inch,MRVUI,Balo laptop,WinWinShop,533800.0,5.0,1,1,15.0
204871850,Bộ Ba Lô Laptop Trượt Nước Cao Cấp Và Túi Đeo Chéo Mini PRAZA - BLTK190DCTK127,Praza,Balo laptop,Praza,399000.0,1.0,1,1,0.0
215546011,"Balo laptop 15.6"" Targus TBB565, bộ sưu tập Intellect, hàng chính hãng",Targus,Balo laptop,Targus Official Store,490000.0,5.0,1,3,0.0
202447868,Balo Laptop Thời Trang STARGO VIVAZ I14 (14 inch),STARGO,Balo laptop,SAKOS Official Store,522000.0,5.0,4,12,5.090909
38440078,Balo laptop Mr Vui BLLT686 15 inch,Mr.vui,Thời Trang,Balonation,532000.0,5.0,2,7,15.286624
195694496,Balo laptop 14.1 và 15.6 inh nam nữ thời trang cao cấp phong cách mới ,ANANSHOP688,Balo laptop,Ananshop688,443520.0,4.2,6,21,5.263158
90476326,Balo nam thông minh đa năng cao cấp chống trộm và chống nước,ANANSHOP688,Balo laptop,Ananshop688,621000.0,4.6,29,89,10.0
161944256,Balo nam thông minh đa năng kiêm túi xách thông minh đa năng cao cấp ,ANANSHOP688,Balo laptop,Ananshop688,801000.0,4.6,8,14,10.0
165588232,"Balo laptop chống nước giá rẻ, balo đựng laptop 15 inch Xbags Xb 2002",XBags,Balo laptop,Thế Giới Nhạc Cụ Trung Nguyên,450000.0,0.0,0,0,0.0
95444586,"Balo laptop công nghệ chống rạch chống trộm chống nước cao cấp 17,3""",ANANSHOP688,Balo laptop,Ananshop688,449100.0,4.7,64,164,10.0
58699493,Balo Laptop Sakos Frontier,Sakos,Thời Trang,Balonation,541000.0,4.7,6,15,15.336463
82228106,"Balo công sở, đi làm nam nữ GuBag, dòng balo doanh nhân cao cấp, đẹp xịn, chống nước, chống sốc, thời trang",Gubag,Balo laptop,Gu Bag Official Store,349000.0,4.8,181,456,36.429872
186364165,Balo nam tích hợp khóa chống trộm chống rạch chống nước cao cấp phong cách mới,ANANSHOP688,Balo laptop,Ananshop688,423000.0,4.8,14,54,10.0
4927439,Balo laptop Sakos Brisk I15,Sakos,Thời Trang,THÊ GIƠI BALO 2,820000.0,3.0,1,6,0.0
187855312,Balo Laptop MSI Gaming 17inch,OEM,Root,Gearvngaming,195000.0,3.0,2,5,0.0
4670243,Balo laptop Sakos Neo Lamborghini I17 ,Sakos,Thời Trang,Balonation,1604000.0,4.8,17,40,15.132275
247956150,BALO LAPTOP ĐA CHỨC NĂNG 17.3 INCH LUGBRO GAMING - Hàng Chính Hãng,LUGBRO,Thời Trang,Balonation,1249000.0,5.0,22,50,26.050918
68235507,"Balo laptop máy tính chống nước BLLT002 - 15.6 inch, tích hợp cổng sạc USB - Đen",OEM,Thời Trang,Gold,189000.0,0.0,0,0,46.0
34226398,Balo laptop 15.6 inch Mikkor Kalino Backpack Graphite Orange,Mikkor,Thời Trang,Thế giới balô,649000.0,5.0,14,36,0.0
200801961," Balo Laptop Công Sở Nam Nữ , Ngăn Laptop 15'6 inch-Dru-hàng chính hãng ",DRU,Balo laptop,TS HCM STORE,232000.0,4.0,1,11,50.0
10186846,Balo Laptop có cáp sạc HARAS HRTK237,HARAS,Thời Trang,HARASMALL,149000.0,4.2,78,1092,25.5
4701087,Balo laptop Sakos Ultra I17,Sakos,Thời Trang,BALO MỚI,1628000.0,4.7,6,30,0.0
187855150,MSI Hecate Gaming Backpack II - Chính Hãng,OEM,Root,Gearvngaming,250000.0,5.0,1,4,0.0
43318860,Balo Laptop Mr Vui BLLT702 14 inch,Mr.vui,Thời Trang,Thế giới balô,517500.0,4.0,1,4,10.0
253146971,Balo American Tourister Brett BTS Backpack,American Tourister,Balo laptop,American Tourister Flagship Store,1250000.0,0.0,0,5,50.0
198272723,Balo da nam công sở Trita Liberal RBA4,TRITA,Balo laptop,LATA OFFICIAL,790000.0,5.0,2,14,0.0
187855224,BALO LAPTOP GAMING 15.6 & 17.3 - ROG,OEM,Root,Gearvngaming,400000.0,0.0,0,0,0.0
71481576,Balo laptop 16 inch  K&V 02,OEM,Balo và Vali,K and V style,489000.0,0.0,0,3,0.0
4353415,Balo laptop Simplecarry K6 ,SimpleCarry,Thời Trang,Thế giới balô,747000.0,5.0,1,1,10.0
4210881,Balo laptop Simplecarry B2B05 ,SimpleCarry,Thời Trang,Thế giới balô,522000.0,5.0,1,4,10.0
12300814,Combo Balo Laptop Cổng USB & Túi Đeo Messenger PRAZA - BL174DC095,Praza,Thời Trang,Praza,219000.0,4.7,216,605,15.444015
34240769,Balo laptop 15.6 inch Mikkor Kalino Backpack Black,Mikkor,Thời Trang,THÊ GIƠI BALO 2,649000.0,4.6,14,49,0.0
183364890,Balo Laptop Mikkor The Gibson Backpack,Mikkor,Balo laptop,Cửa Hàng Balo,1290000.0,0.0,0,3,0.0
4049363,Balo laptop Mikkor The Nomad Premier Backpack,Mikkor,Thời Trang,BALO MỚI,590000.0,5.0,6,61,0.0
195854390,Balo đựng Laptop 14 inch chính hãng SimpleCarry B2B300_05 nhiều màu cao cấp,SimpleCarry,Balo laptop,HASAN,550000.0,5.0,1,4,0.0
710954,Balo Laptop HARAS HRTK098 15.6 - Xám,HARAS,Thời Trang,HARASMALL,149000.0,4.1,48,1330,25.5
187855261,BALO LAPTOP GAMING ROG 15.6-17.3 Inch,OEM,Balo laptop,Gearvngaming,319000.0,1.0,1,3,0.0
147442516,"Ba Lô dành cho Laptop 15.6"" TARGUS Cypress EcoSmart Slim Backpack - Hàng Chính Hãng",Targus,Balo laptop,Nhà Giả Kim,1512000.0,5.0,3,12,20.0
17960157,Balo Laptop 14 inch chính hãng SimpleCarry K7,SimpleCarry,Thời Trang,BALO MỚI,690000.0,4.3,3,0,0.0
72101983,Balo laptop du lịch HS 2001,Hasun,Balo và Vali,Balonation,327000.0,4.8,44,109,11.382114
49125692,Balo Laptop 17 Inch Kim Long KL025 - Chính Hãng,KL,Thời Trang,Thế giới balô,593100.0,4.7,6,13,10.0
49109898,Balo Laptop Nam Kim Long KL018 Chính Hãng,KL,Thời Trang,Thế giới balô,422100.0,4.7,3,8,10.0
216385341,Balo Laptop 15.6 Inch LUGBRO CITY - Hàng Chính Hãng,LUGBRO,Balo laptop,BALO MỚI,700000.0,0.0,0,0,0.0
129147557,Balo Laptop 16 Inch Thời Trang Nhỏ Gọn Cao Cấp Kim Long Kl039 - Thời Trang Ti Ti,OEM,Root,Thế giới balô,422100.0,4.3,3,5,10.0
193200599,"Balo Laptop Chất Liệu Oxford Chống Thấm Nước, Balo Du Lịch Nam Nữ Nhiều Ngăn Chứa Đồ Rộng Rãi, Balo Đi Chơi, Du Lịch, Dã Ngoại",XUDI,Balo laptop,XỐP DÁN TƯỜNG 3D TÂN PHÚ,270000.0,4.6,8,20,0.0
94901381,Balo Simplecarry Credo 2,SimpleCarry,Balo laptop,BALO MỚI,640000.0,5.0,1,3,0.0
192568003,"Balo - cặp sách Ulzzang Basic B0173 vải Polyester chống thấm nước  đi học, đi làm, du lịch,  đựng được laptop 15.6 inch Unisex nam nữ",OEM,Balo laptop,KIKOP Store,176000.0,4.0,4,11,41.333333
253149170,Balo American Tourister Rudy Backpack 1 AS,American Tourister,Balo laptop,American Tourister Flagship Store,700000.0,0.0,0,3,30.0
209303841,"Balo công sở nam nữ đi làm đi học đi du lịch balo laptop chống sốc chống nước đẹp nhỏ gọn thời trang cho học sinh, sinh viên - Hàng chính hãng",SUZIN,Balo laptop,Hoàng Hải Store,304000.0,0.0,0,2,5.0
17960273,Balo Laptop 15.6 inch chính hãng SimpleCarry K5,SimpleCarry,Thời Trang,BALO MỚI,690000.0,4.0,3,11,0.0
76542312,BALO LAPTOP CHỐNG NƯỚC SIÊU BỀN – CHỐNG TRỘM – TÍCH HỢP USB SẠC NGOÀI PHONG CÁCH ,OEM,Balo laptop,TS HCM STORE,136000.0,5.0,2,23,50.0
149567397,Balo Laptop Cao Cấp MarkRyden size 15.6 inch và 17.3 inch chống thấm nước,OEM,Balo laptop,Balo Laptop Thời Trang Hải Phòng,750000.0,5.0,3,15,0.0
1022999,Balo Laptop Sakos EMPIRE B i15 SBVD08KBNG00 (34 x 43 cm) - Đen Nâu,Sakos,Thời Trang,Thế giới balô,1580000.0,0.0,0,0,0.0
4085299,Balo laptop Mikkor The Abraham ,Mikkor,Thời Trang,BALO MỚI,849000.0,4.0,1,14,0.0
4259501,Balo laptop Simplecarry M-City,SimpleCarry,Thời Trang,BALO MỚI,590000.0,4.8,5,17,0.0
136959426,Balo đựng laptop cho cả Nam và Nữ lên tới 17 Inch,OEM,Balo laptop,Dong Duong Group,265000.0,4.5,17,38,0.0
162144913,Balo laptop du lịch size lớn Xbags Leader balo laptop 17 inch chống nước,XBags,Balo laptop,Thế Giới Balo Đẹp Balodep Shop,369000.0,4.8,4,13,31.666667
771419,"Balo Laptop Haras HRTK099 15.6"" - Xanh",HARAS,Thời Trang,HARASMALL,139000.0,4.5,92,1477,30.5
47320881,Balo Laptop Mr Vui BLLT760 14 inch thời trang,Mr.vui,Thời Trang,Thế giới balô,404100.0,0.0,0,4,10.0
192859602,Balo Xiaomi Urban Life Style chống nước - Hàng Chính hãng,Xiaomi,Balo laptop,Giga Digital,329000.0,5.0,4,17,44.237288
129147528,Balo Laptop Chống Nước 16 Inch Cao Cấp Nam Nữ Kim Long Kl032 - Thời Trang Ti Ti,OEM,Root,Thế giới balô,522000.0,0.0,0,1,10.0
187855151,ROG BP4701 - Balo chuyên cho Laptop Gaming ROG,OEM,Root,Gearvngaming,599000.0,0.0,0,11,0.0
186351916,"Balo chống nước Givi EA148, ba lô laptop Givi mẫu mới 2022",GIVI,Balo laptop,Sagobike,1010000.0,0.0,0,1,0.0
216210575, Balo American Tourister Zork 2.0 Backpack 1 AS,American Tourister,Balo laptop,American Tourister Flagship Store,1350000.0,0.0,0,1,50.0
58896162,Balo Laptop Sakos Wayvie,Sakos,Thời Trang,Thế giới balô,504000.0,0.0,0,0,10.0
14044923, Balo laptop  Mikkor 14 inch the Ralph,Mikkor,Thời Trang,THÊ GIƠI BALO 2,590000.0,4.8,4,12,0.0
93182066,"Balo đi làm nam cao cấp, chống nước, chống sốc, balo công sở đựng laptop đa năng 15,6 inch cho dân văn phòng, kỹ sư, IT, doanh nhân",Gubag,Balo laptop,Gu Bag Official Store,499000.0,4.8,28,58,0.0
212553341,"Balo Laptop Thời Trang Cao Cấp Nhiều Ngăn, Kiểu Dáng Hiện Đại - Cam Kết Y Hình - DRU BL036 - Hàng Chính Hãng",DRU,Balo laptop,TS HCM STORE,208000.0,5.0,1,9,50.0
53446499,Balo LapTop Cao Cấp Chống Thấm Cho Dân Văn Phòng (CS02),OEM,Thời Trang,Balo thời trang,335000.0,4.5,6,17,0.0
4210005,Balo laptop Simplecarry B2B04 ,SimpleCarry,Thời Trang,Thế giới balô,522000.0,0.0,0,1,10.0
187622818,Balo Laptop 15.6 Inch SAKOS HERO - Hàng Chính Hãng,Sakos,Thời Trang,Balonation,1138000.0,5.0,17,30,15.201192
66233031,BALO LAPTOP 17 INCH MR VUI 776,Mr.vui,Thời Trang,Balonation,589000.0,5.0,27,59,15.251799
10108070,Balo Laptop RIVACASE 7760 15.6 inch,RivaCase,Thời Trang,508shop,1280000.0,0.0,0,1,0.0
248641410,Balo Laptop ROG 15/17 Holographic,OEM,Root,Gearvngaming,349500.0,0.0,0,1,0.0
96187147,Balo laptop công nghệ cao cấp chống va đập chống trộm chống nước chống rạch,ANANSHOP688,Balo laptop,Ananshop688,477000.0,5.0,4,13,10.0
251262643,"Balo đựng laptop nam nữ 14 inch, 15 inch, 15.6 inch chống sốc Miti BL3749",Miti,Balo laptop,Miti Official Store,499000.0,0.0,0,1,0.0
162228344,Balo Laptop Mikkor The Willis,Mikkor,Balo laptop,Cửa Hàng Balo,799000.0,0.0,0,2,0.0
82939706,"Balo nam thời trang vải canvas cao cấp phong cách mới 15,6""",ANANSHOP688,Balo laptop,Ananshop688,358200.0,4.5,11,19,10.0
27716474,"Balo Laptop, Macbook Tucano LUP nhiều màu sắc - Hàng chính hãng",Tucano,Thời Trang,BALO MỚI,1200000.0,0.0,0,2,0.0
130872874,Balo Đựng Laptop Macbook 15 inch TUCANO BRAVO - BKBRA - Hàng Chính Hãng,Tucano,Balo laptop,BALO MỚI,2099000.0,0.0,0,0,0.0
188783969,BALO LAPTOP MR VUI 887 SIZE LAPTOP 14 INCH,MRVUI,Balo laptop,Balonation,338000.0,0.0,0,6,15.288221
216210612, Balo American Tourister Zork 2.0 Backpack 2 AS,American Tourister,Balo laptop,American Tourister Flagship Store,1350000.0,0.0,0,0,50.0
200705302,"Ba lô Rivacase 7760 dành cho Laptop 15.6"" Hàng Chính Hãng",RivaCase,Balo laptop,Rivacase Official Store,1290000.0,0.0,0,3,0.0
141473987,BALO LAPTOP THỜI TRANG NAM NỮ ULZZANG BASIC ( chống nước ) chống trầy vải oxford cực dai BL348 - B,OEM,Root,KODOROS BAG,193000.0,0.0,0,0,0.0
16990689,Balo Laptop chính hãng Simplecarry F2 hoa văn,SimpleCarry,Thời Trang,BALO MỚI,350000.0,0.0,0,1,0.0
186608765,Balo chính hãng TOMTOC (USA) Premium Commuting & Travel - H71-E01 (22L) cho Laptop 16 inch,Tomtoc,Balo laptop,HASAN,2090000.0,0.0,0,7,0.0
185756369,Balo Laptop Mikkor The Nomad Premier Backpack,Mikkor,Balo laptop,Cửa Hàng Balo,530000.0,5.0,1,2,10.169492
72751705,Balo doanh nhân công nghệ 4.0 đựng được laptop 17 inch,OEM,Balo và Vali,HomeAndGarden,1870000.0,4.0,1,4,0.0
213974328,Balo laptop thông minh 15.6-17.3 inch tích hợp công nghê cao - BEE GEE BLLT5565X,Bee Gee,Balo laptop,BEE GEE SHOP,1560000.0,1.0,1,3,0.0
220678111,Balo Laptop Samsonite Marcus Eco LP Backpack VZ,Samsonite,Balo laptop,Samsonite Flagship Store,4600000.0,0.0,0,0,0.0
10108073,Balo Laptop RIVACASE 8262 16.5 inch,RivaCase,Thời Trang,508shop,1290000.0,0.0,0,1,0.0
217624523,[Hàng Nhập Khẩu] Balo Doanh Nhân Xiaomi Classic Business Backpack 2【Chống nước ◆ 100% vải Polyester ◆ Đủ cho laptop 15.6 inch】,Xiaomi,Balo laptop,Tech Shark,450000.0,5.0,1,1,0.0
113151529,"Balo Da Pu T11-Lap15.6”, Chống Thấm Nước",OEM,Root,Tomstore28 Hương Viên,420000.0,0.0,0,0,0.0
179954110,"Ba lô Rivacase 7923 dành cho Laptop 13.3"" Chất Liệu Polyester Hàng Chính Hãng",RivaCase,Balo laptop,S2Tech Store,1090000.0,0.0,0,5,0.0
16261033,Balo Laptop chính hãng SimpleCarry ISSAC 6,SimpleCarry,Thời Trang,HASAN,540000.0,4.0,3,15,0.0
145429605,Balo Đựng Laptop Macbook 15.6 inch TUCANO LOOP - BKLOOP15 - Hàng Chính Hãng,Tucano,Balo laptop,TrustBuy,999000.0,5.0,3,7,16.75
113833879,"Balo laptop siêu nhẹ, siêu bền Mikkor The Kalino (15.6 inch trở xuống)",Mikkor,Balo laptop,BALO MỚI,649000.0,0.0,0,0,0.0
77051087,"Balo nam thời trang cao cấp phong cách mới 15,6""",ANANSHOP688,Balo laptop,Ananshop688,440100.0,4.5,15,45,10.0
179944230,Balo Kmore The Leon,Kmore,Balo laptop,BALO MỚI,590000.0,0.0,0,0,0.0
179116627,"Balo Lap Top Targus TSB944A Kích Thước Laptops 15.6"" - Hàng Chính Hãng",Targus,Balo laptop,S2Tech Store,2190000.0,0.0,0,1,0.0
162201119,Balo Laptop chính hãng Mikkor The Ives,Mikkor,Balo laptop,Cửa Hàng Balo,649000.0,0.0,0,2,0.0
178730024,"Balo Targus TCG661GL CityGear 14-15.6"" Convertible Laptop - Hàng Chính Hãng",Targus,Balo laptop,S2Tech Store,1790000.0,0.0,0,0,0.0
53450996,"Balo Laptop HARAS Cylinder HR187VN (15.6"")",HARAS,Thời Trang,HARASMALL,139000.0,3.4,9,416,26.842105
1022915,Balo Laptop Sakos BRICKO i15 SBV107BKNG01 (33 x 45 cm) - Đen,Sakos,Thời Trang,Thế giới balô,1237500.0,0.0,0,1,10.0
72944830,"BALO LAPTOP NAM ĐỘC LẠ, BALO ĐI HỌC NHỎ GỌN",OEM,Balo và Vali,TS HCM STORE,168960.0,3.7,3,15,50.0
175413397,Balo Laptop thể thao STARGO REVIVER,STARGO,Balo laptop,SAKOS Official Store,532000.0,0.0,0,2,5.0
253149144,Balo American Tourister Segno Backpack,American Tourister,Balo laptop,American Tourister Flagship Store,1250000.0,0.0,0,1,50.0
34237014,Balo laptop 15.6 inch Mikkor Kalino Backpack Mouse Grey,Mikkor,Thời Trang,Thế giới balô,649000.0,4.3,14,46,0.0
1022997,Balo Laptop Sakos EMPIRE B i15 SBVD08KKNG00 (34 x 43 cm) - Đen,Sakos,Thời Trang,SAKOS Official Store,1652000.0,5.0,1,1,5.002875
175110949,"Balo đa năng đựng Laptop, Macbook 17.3 inch Mark Ryden ngăn kéo phụ và có thể nới rộng kèm cáp sạc ẩn cao cấp",OEM,Balo laptop,HASAN,999000.0,4.3,3,4,0.0
209413513,"Balo màn hình LED Divoom Pixoo Backpack-S, ngăn chứa laptop 14.5 inch - Hàng chính hãng",Divoom,Balo laptop,Divoom Official Store,2190000.0,5.0,1,3,27.0
4210681,Balo laptop Simplecarry M3  - Brown,SimpleCarry,Thời Trang,Thế giới balô,702000.0,0.0,0,0,10.0
202343865,Balo Laptop đa năng Lowepro Urbex BP 20L / 24L - Hàng chinh hãng,Lowepro ,Balo laptop,Hoằng Quân,899000.0,5.0,1,2,0.0
215592285,"Balo laptop 15.6"" Targus TBB636, bộ sưu tập Sagano Eco Smart, hàng chính hãng",Targus,Balo laptop,Targus Official Store,1090000.0,0.0,0,0,0.0
172996371,Ba lô laptop sinh viên 205925,OEM,Root,Túi xách tlg,193700.0,0.0,0,0,0.0
216473204,"Balo laptop 15.6"" Securain: Hệ thống đóng mở miệng túi sáng tạo và cực kỳ an toàn,Thiết kế hiện đại, thanh lịch ,Chất liệu chống thấm nước ",DELSEY,Balo laptop,House Of Luggage,3500000.0,0.0,0,1,30.0
194810694,Balo Tomtoc H62 Premium Lightweight Business for Macbook pro 13″/14″/15″/16″ Black,Tomtoc,Balo laptop,Cửa Hàng Balo,1560000.0,0.0,0,6,17.021277
198192788,Balo Laptop Phối Da Sakos Empire - Hàng Chính Hãng,Sakos,Balo laptop,Balonation,1476000.0,0.0,0,1,15.123634
34239896,Balo laptop 15.6 inch Mikkor Kalino Backpack Graphite,Mikkor,Thời Trang,THÊ GIƠI BALO 2,649000.0,4.7,3,8,0.0
4258331,Balo laptop Simplecarry E-City,SimpleCarry,Thời Trang,Thế giới balô,612000.0,5.0,1,6,10.0
10171356,Balo laptop Kim Long KL026,KL,Thời Trang,Thế giới balô,422100.0,4.7,3,6,10.0
96313524,Balo Laptop 17 Inch HS 655 Đa Dụng,Hasun,Balo laptop,Balonation,517000.0,4.0,1,7,12.224109
10707349,Balo laptop nam thời trang hàn quốc HARAS HR238,HARAS,Thời Trang,HARASMALL,149000.0,5.0,1,2,70.2
124484928,Balo đựng Laptop 15.6 inch khóa mật mã TSA007 khối đa diện vuông kèm cáp sạc ẩn,OEM,Balo laptop,HASAN,1499000.0,5.0,1,3,0.0
10108061,Balo Laptop RIVACASE 8065 15.6 inch,RivaCase,Thời Trang,508shop,780000.0,0.0,0,0,0.0
74446357,( XEM VIDEO ) Balo laptop nam nữ Hàn quốc thời trang dày dặn chống thấm nước để được laptop 26x36cm 113 BEE GEE ( balo hộp 2 kéo ngang ),Bee Gee,Balo laptop,BEE GEE SHOP,230000.0,4.2,17,53,50.0
58901207,Balo Laptop Du Lịch Thời Trang SAKOS FRONTIER,Sakos,Thời Trang,Thế giới balô,566100.0,5.0,1,4,10.0
209319766,"Balo công sở nam nữ đi làm đi học đi du lịch balo laptop chống sốc chống nước đẹp nhỏ gọn thời trang cho học sinh, sinh viên - Hàng chính hãng",SUZIN,Balo laptop,Hoàng Hải Store,274550.0,0.0,0,0,5.0
188376677,"Balo Laptop Nam Nữ Cao Cấp, Balo Đựng Máy Tính Chống Sốc, Chống Thấm Nước Nhỏ Gọn Phù Hợp Học Sinh, Sinh Viên, Công Sở",XUDI,Balo laptop,XỐP DÁN TƯỜNG 3D BÌNH TÂN,195000.0,5.0,1,5,0.0
165588237,"Balo nam đựng laptop, balo đi học đi làm Xbags Xb 2004 balo laptop chính hãng",XBags,Balo laptop,Thế Giới Nhạc Cụ Trung Nguyên,450000.0,0.0,0,0,0.0
