id,metric_name,value,timestamp
786,avg_price,1696634.682861342,2025-12-01 15:57:05.215833
787,avg_rating,4.020285783848364,2025-12-01 15:57:05.215833
788,total_predicted_revenue,25449520.24292013,2025-12-01 15:57:05.215833
789,total_quantity,b'\x0f\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:05.215833
790,batch_size,1.0,2025-12-01 15:57:05.215833
791,avg_price,1697574.9214043375,2025-12-01 15:57:05.820488
792,avg_rating,0.7555381520825188,2025-12-01 15:57:05.820488
793,total_predicted_revenue,11883024.449830363,2025-12-01 15:57:05.820488
794,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:05.820488
795,batch_size,1.0,2025-12-01 15:57:05.820488
796,avg_price,1736285.605392731,2025-12-01 15:57:06.758227
797,avg_rating,4.841885951002808,2025-12-01 15:57:06.758227
798,total_predicted_revenue,20835427.264712773,2025-12-01 15:57:06.758227
799,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:06.758227
800,batch_size,1.0,2025-12-01 15:57:06.758227
801,avg_price,1091291.3303791336,2025-12-01 15:57:07.557560
802,avg_rating,0.7955532674773769,2025-12-01 15:57:07.557560
803,total_predicted_revenue,6547747.9822748015,2025-12-01 15:57:07.557560
804,total_quantity,b'\x06\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:07.557560
805,batch_size,1.0,2025-12-01 15:57:07.557560
806,avg_price,979490.1768624741,2025-12-01 15:57:07.821943
807,avg_rating,3.5545109702688498,2025-12-01 15:57:07.821943
808,total_predicted_revenue,8815411.591762267,2025-12-01 15:57:07.821943
809,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:07.821943
810,batch_size,1.0,2025-12-01 15:57:07.821943
811,avg_price,1556508.285444511,2025-12-01 15:57:08.445192
812,avg_rating,3.5895808348098006,2025-12-01 15:57:08.445192
813,total_predicted_revenue,20234607.710778646,2025-12-01 15:57:08.445192
814,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:08.445192
815,batch_size,1.0,2025-12-01 15:57:08.445192
816,avg_price,1545281.1621740921,2025-12-01 15:57:09.335385
817,avg_rating,2.220091622307341,2025-12-01 15:57:09.335385
818,total_predicted_revenue,16998092.783915013,2025-12-01 15:57:09.335385
819,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:09.335385
820,batch_size,1.0,2025-12-01 15:57:09.335385
821,avg_price,1080191.8575769332,2025-12-01 15:57:09.932906
822,avg_rating,1.4268641195092469,2025-12-01 15:57:09.932906
823,total_predicted_revenue,10801918.575769331,2025-12-01 15:57:09.932906
824,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:09.932906
825,batch_size,1.0,2025-12-01 15:57:09.932906
826,avg_price,525585.814774836,2025-12-01 15:57:10.150829
827,avg_rating,0.743021443783114,2025-12-01 15:57:10.150829
828,total_predicted_revenue,4204686.518198688,2025-12-01 15:57:10.150829
829,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:10.150829
830,batch_size,1.0,2025-12-01 15:57:10.150829
831,avg_price,496474.27157385,2025-12-01 15:57:10.509267
832,avg_rating,2.280515244602136,2025-12-01 15:57:10.509267
833,total_predicted_revenue,6454165.53046005,2025-12-01 15:57:10.509267
834,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:10.509267
835,batch_size,1.0,2025-12-01 15:57:10.509267
836,avg_price,1558698.4998966525,2025-12-01 15:57:11.273397
837,avg_rating,0.783651519651451,2025-12-01 15:57:11.273397
838,total_predicted_revenue,14028286.499069873,2025-12-01 15:57:11.273397
839,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:11.273397
840,batch_size,1.0,2025-12-01 15:57:11.273397
841,avg_price,1211793.9905282143,2025-12-01 15:57:12.119712
842,avg_rating,0.8869747996949956,2025-12-01 15:57:12.119712
843,total_predicted_revenue,15753321.876866786,2025-12-01 15:57:12.119712
844,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:12.119712
845,batch_size,1.0,2025-12-01 15:57:12.119712
846,avg_price,934753.3093698594,2025-12-01 15:57:12.240015
847,avg_rating,2.8337611054648493,2025-12-01 15:57:12.240015
848,total_predicted_revenue,5608519.856219157,2025-12-01 15:57:12.240015
849,total_quantity,b'\x06\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:12.240015
850,batch_size,1.0,2025-12-01 15:57:12.240015
851,avg_price,1152841.5421378547,2025-12-01 15:57:12.631216
852,avg_rating,4.083952132825578,2025-12-01 15:57:12.631216
853,total_predicted_revenue,13834098.505654257,2025-12-01 15:57:12.631216
854,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:12.631216
855,batch_size,1.0,2025-12-01 15:57:12.631216
856,avg_price,1736891.8505475076,2025-12-01 15:57:13.067175
857,avg_rating,4.097561307931905,2025-12-01 15:57:13.067175
858,total_predicted_revenue,12158242.953832554,2025-12-01 15:57:13.067175
859,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:13.067175
860,batch_size,1.0,2025-12-01 15:57:13.067175
861,avg_price,1273494.5069840753,2025-12-01 15:57:13.846449
862,avg_rating,4.795295854600285,2025-12-01 15:57:13.846449
863,total_predicted_revenue,16555428.590792978,2025-12-01 15:57:13.846449
864,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:13.846449
865,batch_size,1.0,2025-12-01 15:57:13.846449
866,avg_price,1956099.4726704261,2025-12-01 15:57:14.730453
867,avg_rating,4.806202376953906,2025-12-01 15:57:14.730453
868,total_predicted_revenue,17604895.254033834,2025-12-01 15:57:14.730453
869,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:14.730453
870,batch_size,1.0,2025-12-01 15:57:14.730453
871,avg_price,991772.0534697921,2025-12-01 15:57:15.084871
872,avg_rating,2.121348155982765,2025-12-01 15:57:15.084871
873,total_predicted_revenue,12893036.695107298,2025-12-01 15:57:15.084871
874,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:15.084871
875,batch_size,1.0,2025-12-01 15:57:15.084871
876,avg_price,1153563.1310347077,2025-12-01 15:57:15.676765
877,avg_rating,1.5932741220203106,2025-12-01 15:57:15.676765
878,total_predicted_revenue,14996320.7034512,2025-12-01 15:57:15.676765
879,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:15.676765
880,batch_size,1.0,2025-12-01 15:57:15.676765
881,avg_price,1504188.3539800986,2025-12-01 15:57:16.536836
882,avg_rating,3.1825228451597907,2025-12-01 15:57:16.536836
883,total_predicted_revenue,10529318.477860691,2025-12-01 15:57:16.536836
884,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:16.536836
885,batch_size,1.0,2025-12-01 15:57:16.536836
886,avg_price,989984.0514844939,2025-12-01 15:57:17.175024
887,avg_rating,3.0069964292002753,2025-12-01 15:57:17.175024
888,total_predicted_revenue,7919872.411875951,2025-12-01 15:57:17.175024
889,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:17.175024
890,batch_size,1.0,2025-12-01 15:57:17.175024
891,avg_price,1609375.3855083864,2025-12-01 15:57:17.331935
892,avg_rating,4.593443862898565,2025-12-01 15:57:17.331935
893,total_predicted_revenue,25750006.168134183,2025-12-01 15:57:17.331935
894,total_quantity,b'\x10\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:17.331935
895,batch_size,1.0,2025-12-01 15:57:17.331935
896,avg_price,547258.827622748,2025-12-01 15:57:18.329913
897,avg_rating,4.171772399619041,2025-12-01 15:57:18.329913
898,total_predicted_revenue,7114364.759095724,2025-12-01 15:57:18.329913
899,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:18.329913
900,batch_size,1.0,2025-12-01 15:57:18.329913
901,avg_price,1977516.9949179322,2025-12-01 15:57:18.998014
902,avg_rating,2.00999447772471,2025-12-01 15:57:18.998014
903,total_predicted_revenue,17797652.95426139,2025-12-01 15:57:18.998014
904,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:18.998014
905,batch_size,1.0,2025-12-01 15:57:18.998014
906,avg_price,1671788.1540450768,2025-12-01 15:57:19.747340
907,avg_rating,3.3111258349308197,2025-12-01 15:57:19.747340
908,total_predicted_revenue,11702517.078315537,2025-12-01 15:57:19.747340
909,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:19.747340
910,batch_size,1.0,2025-12-01 15:57:19.747340
911,avg_price,1251671.9957953135,2025-12-01 15:57:20.696293
912,avg_rating,0.43532671489447783,2025-12-01 15:57:20.696293
913,total_predicted_revenue,12516719.957953135,2025-12-01 15:57:20.696293
914,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:20.696293
915,batch_size,1.0,2025-12-01 15:57:20.696293
916,avg_price,1398760.9123432601,2025-12-01 15:57:21.707469
917,avg_rating,1.985191229393381,2025-12-01 15:57:21.707469
918,total_predicted_revenue,16785130.948119123,2025-12-01 15:57:21.707469
919,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:21.707469
920,batch_size,1.0,2025-12-01 15:57:21.707469
921,avg_price,190877.11207973436,2025-12-01 15:57:22.095802
922,avg_rating,2.7405770493621207,2025-12-01 15:57:22.095802
923,total_predicted_revenue,1717894.0087176093,2025-12-01 15:57:22.095802
924,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:22.095802
925,batch_size,1.0,2025-12-01 15:57:22.095802
926,avg_price,1800056.4442963852,2025-12-01 15:57:23.064188
927,avg_rating,4.328251343592987,2025-12-01 15:57:23.064188
928,total_predicted_revenue,12600395.110074695,2025-12-01 15:57:23.064188
929,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:23.064188
930,batch_size,1.0,2025-12-01 15:57:23.064188
931,avg_price,160170.37803508298,2025-12-01 15:57:23.548117
932,avg_rating,3.6334070965211875,2025-12-01 15:57:23.548117
933,total_predicted_revenue,800851.8901754149,2025-12-01 15:57:23.548117
934,total_quantity,b'\x05\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:23.548117
935,batch_size,1.0,2025-12-01 15:57:23.548117
936,avg_price,433179.368824007,2025-12-01 15:57:23.796773
937,avg_rating,2.8837162805014134,2025-12-01 15:57:23.796773
938,total_predicted_revenue,4764973.057064077,2025-12-01 15:57:23.796773
939,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:23.796773
940,batch_size,1.0,2025-12-01 15:57:23.796773
941,avg_price,608392.3154417342,2025-12-01 15:57:24.776636
942,avg_rating,0.1140960274947117,2025-12-01 15:57:24.776636
943,total_predicted_revenue,6083923.154417342,2025-12-01 15:57:24.776636
944,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:24.776636
945,batch_size,1.0,2025-12-01 15:57:24.776636
946,avg_price,914616.5637214301,2025-12-01 15:57:24.977792
947,avg_rating,0.7561074705581333,2025-12-01 15:57:24.977792
948,total_predicted_revenue,8231549.073492872,2025-12-01 15:57:24.977792
949,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:24.977792
950,batch_size,1.0,2025-12-01 15:57:24.977792
951,avg_price,483420.12129798793,2025-12-01 15:57:25.743290
952,avg_rating,1.8218433751182717,2025-12-01 15:57:25.743290
953,total_predicted_revenue,7734721.940767807,2025-12-01 15:57:25.743290
954,total_quantity,b'\x10\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:25.743290
955,batch_size,1.0,2025-12-01 15:57:25.743290
956,avg_price,924913.6456103113,2025-12-01 15:57:26.523181
957,avg_rating,1.9846831287588818,2025-12-01 15:57:26.523181
958,total_predicted_revenue,8324222.8104928015,2025-12-01 15:57:26.523181
959,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:26.523181
960,batch_size,1.0,2025-12-01 15:57:26.523181
961,avg_price,1028514.3501606896,2025-12-01 15:57:26.900808
962,avg_rating,4.574463725546905,2025-12-01 15:57:26.900808
963,total_predicted_revenue,9256629.151446206,2025-12-01 15:57:26.900808
964,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:26.900808
965,batch_size,1.0,2025-12-01 15:57:26.900808
966,avg_price,1403312.9453244477,2025-12-01 15:57:27.662439
967,avg_rating,2.6523594163214597,2025-12-01 15:57:27.662439
968,total_predicted_revenue,4209938.835973343,2025-12-01 15:57:27.662439
969,total_quantity,b'\x03\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:27.662439
970,batch_size,1.0,2025-12-01 15:57:27.662439
971,avg_price,1778971.4893104807,2025-12-01 15:57:28.037096
972,avg_rating,3.4071459424389223,2025-12-01 15:57:28.037096
973,total_predicted_revenue,21347657.871725768,2025-12-01 15:57:28.037096
974,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:28.037096
975,batch_size,1.0,2025-12-01 15:57:28.037096
976,avg_price,1007768.5731838247,2025-12-01 15:57:28.554034
977,avg_rating,1.611286995941887,2025-12-01 15:57:28.554034
978,total_predicted_revenue,7054380.012286773,2025-12-01 15:57:28.554034
979,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:28.554034
980,batch_size,1.0,2025-12-01 15:57:28.554034
981,avg_price,1100707.7201382339,2025-12-01 15:57:29.036738
982,avg_rating,1.6208367946390112,2025-12-01 15:57:29.036738
983,total_predicted_revenue,13208492.641658805,2025-12-01 15:57:29.036738
984,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:29.036738
985,batch_size,1.0,2025-12-01 15:57:29.036738
986,avg_price,659089.801232417,2025-12-01 15:57:29.614981
987,avg_rating,0.45153791023998524,2025-12-01 15:57:29.614981
988,total_predicted_revenue,6590898.01232417,2025-12-01 15:57:29.614981
989,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:29.614981
990,batch_size,1.0,2025-12-01 15:57:29.614981
991,avg_price,168747.17242215163,2025-12-01 15:57:30.395522
992,avg_rating,2.4547386438851646,2025-12-01 15:57:30.395522
993,total_predicted_revenue,1856218.896643668,2025-12-01 15:57:30.395522
994,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:30.395522
995,batch_size,1.0,2025-12-01 15:57:30.395522
996,avg_price,902449.2990094763,2025-12-01 15:57:31.209187
997,avg_rating,4.276323527674611,2025-12-01 15:57:31.209187
998,total_predicted_revenue,5414695.794056858,2025-12-01 15:57:31.209187
999,total_quantity,b'\x06\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:31.209187
1000,batch_size,1.0,2025-12-01 15:57:31.209187
1001,avg_price,376568.7130629914,2025-12-01 15:57:31.753990
1002,avg_rating,4.374133697814111,2025-12-01 15:57:31.753990
1003,total_predicted_revenue,2259412.2783779483,2025-12-01 15:57:31.753990
1004,total_quantity,b'\x06\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:31.753990
1005,batch_size,1.0,2025-12-01 15:57:31.753990
1006,avg_price,1859749.5822415326,2025-12-01 15:57:32.096230
1007,avg_rating,0.268392402509256,2025-12-01 15:57:32.096230
1008,total_predicted_revenue,26036494.151381455,2025-12-01 15:57:32.096230
1009,total_quantity,b'\x0e\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:32.096230
1010,batch_size,1.0,2025-12-01 15:57:32.096230
1011,avg_price,99922.67860098551,2025-12-01 15:57:32.817173
1012,avg_rating,1.3416087555770724,2025-12-01 15:57:32.817173
1013,total_predicted_revenue,1199072.1432118262,2025-12-01 15:57:32.817173
1014,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:32.817173
1015,batch_size,1.0,2025-12-01 15:57:32.817173
1016,avg_price,1378984.7691128368,2025-12-01 15:57:33.067960
1017,avg_rating,3.95578665697794,2025-12-01 15:57:33.067960
1018,total_predicted_revenue,4136954.3073385106,2025-12-01 15:57:33.067960
1019,total_quantity,b'\x03\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:33.067960
1020,batch_size,1.0,2025-12-01 15:57:33.067960
1021,avg_price,1585418.9652243853,2025-12-01 15:57:34.025732
1022,avg_rating,4.309575460488247,2025-12-01 15:57:34.025732
1023,total_predicted_revenue,17439608.617468238,2025-12-01 15:57:34.025732
1024,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:34.025732
1025,batch_size,1.0,2025-12-01 15:57:34.025732
1026,avg_price,154160.61567676679,2025-12-01 15:57:34.477729
1027,avg_rating,1.8057939196111255,2025-12-01 15:57:34.477729
1028,total_predicted_revenue,1233284.9254141343,2025-12-01 15:57:34.477729
1029,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:34.477729
1030,batch_size,1.0,2025-12-01 15:57:34.477729
1031,avg_price,775929.7924998606,2025-12-01 15:57:34.677827
1032,avg_rating,1.2854724394256052,2025-12-01 15:57:34.677827
1033,total_predicted_revenue,5431508.547499024,2025-12-01 15:57:34.677827
1034,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:34.677827
1035,batch_size,1.0,2025-12-01 15:57:34.677827
1036,avg_price,680956.7122558524,2025-12-01 15:57:35.351120
1037,avg_rating,2.8428112172968847,2025-12-01 15:57:35.351120
1038,total_predicted_revenue,9533393.971581934,2025-12-01 15:57:35.351120
1039,total_quantity,b'\x0e\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:35.351120
1040,batch_size,1.0,2025-12-01 15:57:35.351120
1041,avg_price,1883565.0468727273,2025-12-01 15:57:36.275117
1042,avg_rating,2.0697866345867206,2025-12-01 15:57:36.275117
1043,total_predicted_revenue,28253475.70309091,2025-12-01 15:57:36.275117
1044,total_quantity,b'\x0f\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:36.275117
1045,batch_size,1.0,2025-12-01 15:57:36.275117
1046,avg_price,158094.35680472542,2025-12-01 15:57:36.849555
1047,avg_rating,2.378163604906277,2025-12-01 15:57:36.849555
1048,total_predicted_revenue,2371415.3520708815,2025-12-01 15:57:36.849555
1049,total_quantity,b'\x0f\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:36.849555
1050,batch_size,1.0,2025-12-01 15:57:36.849555
1051,avg_price,964797.297935956,2025-12-01 15:57:37.741256
1052,avg_rating,3.5297357372710665,2025-12-01 15:57:37.741256
1053,total_predicted_revenue,8683175.681423604,2025-12-01 15:57:37.741256
1054,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:37.741256
1055,batch_size,1.0,2025-12-01 15:57:37.741256
1056,avg_price,1261695.5954366673,2025-12-01 15:57:38.177935
1057,avg_rating,2.210654941548802,2025-12-01 15:57:38.177935
1058,total_predicted_revenue,13878651.54980334,2025-12-01 15:57:38.177935
1059,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:38.177935
1060,batch_size,1.0,2025-12-01 15:57:38.177935
1061,avg_price,1594877.2645290238,2025-12-01 15:57:38.677920
1062,avg_rating,0.4512439811509755,2025-12-01 15:57:38.677920
1063,total_predicted_revenue,14353895.380761214,2025-12-01 15:57:38.677920
1064,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:38.677920
1065,batch_size,1.0,2025-12-01 15:57:38.677920
1066,avg_price,534046.1986620179,2025-12-01 15:57:38.957807
1067,avg_rating,1.8793230186095538,2025-12-01 15:57:38.957807
1068,total_predicted_revenue,5874508.185282197,2025-12-01 15:57:38.957807
1069,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:38.957807
1070,batch_size,1.0,2025-12-01 15:57:38.957807
1071,avg_price,909224.9853357725,2025-12-01 15:57:39.286346
1072,avg_rating,3.95713577769514,2025-12-01 15:57:39.286346
1073,total_predicted_revenue,10001474.838693498,2025-12-01 15:57:39.286346
1074,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:39.286346
1075,batch_size,1.0,2025-12-01 15:57:39.286346
1076,avg_price,1014626.8686589483,2025-12-01 15:57:39.848834
1077,avg_rating,3.6478804324404996,2025-12-01 15:57:39.848834
1078,total_predicted_revenue,7102388.080612638,2025-12-01 15:57:39.848834
1079,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:39.848834
1080,batch_size,1.0,2025-12-01 15:57:39.848834
1081,avg_price,763112.6028983244,2025-12-01 15:57:40.505505
1082,avg_rating,4.780564035212087,2025-12-01 15:57:40.505505
1083,total_predicted_revenue,6104900.823186595,2025-12-01 15:57:40.505505
1084,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:40.505505
1085,batch_size,1.0,2025-12-01 15:57:40.505505
1086,avg_price,212160.2724358219,2025-12-01 15:57:41.203698
1087,avg_rating,4.7840720526147145,2025-12-01 15:57:41.203698
1088,total_predicted_revenue,2121602.724358219,2025-12-01 15:57:41.203698
1089,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:41.203698
1090,batch_size,1.0,2025-12-01 15:57:41.203698
1091,avg_price,1629102.4881580651,2025-12-01 15:57:41.673194
1092,avg_rating,3.4533781888202455,2025-12-01 15:57:41.673194
1093,total_predicted_revenue,13032819.905264521,2025-12-01 15:57:41.673194
1094,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:41.673194
1095,batch_size,1.0,2025-12-01 15:57:41.673194
1096,avg_price,343768.095484234,2025-12-01 15:57:41.815262
1097,avg_rating,3.7368391290618,2025-12-01 15:57:41.815262
1098,total_predicted_revenue,3093912.859358106,2025-12-01 15:57:41.815262
1099,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:41.815262
1100,batch_size,1.0,2025-12-01 15:57:41.815262
1101,avg_price,1505986.6658823092,2025-12-01 15:57:42.378968
1102,avg_rating,2.062491329572007,2025-12-01 15:57:42.378968
1103,total_predicted_revenue,19577826.65647002,2025-12-01 15:57:42.378968
1104,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:42.378968
1105,batch_size,1.0,2025-12-01 15:57:42.378968
1106,avg_price,787392.9008288309,2025-12-01 15:57:42.701736
1107,avg_rating,2.500737365914412,2025-12-01 15:57:42.701736
1108,total_predicted_revenue,10236107.710774802,2025-12-01 15:57:42.701736
1109,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:42.701736
1110,batch_size,1.0,2025-12-01 15:57:42.701736
1111,avg_price,1380350.8686161747,2025-12-01 15:57:42.922414
1112,avg_rating,4.197674557949512,2025-12-01 15:57:42.922414
1113,total_predicted_revenue,12423157.817545572,2025-12-01 15:57:42.922414
1114,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:42.922414
1115,batch_size,1.0,2025-12-01 15:57:42.922414
1116,avg_price,936296.4623261486,2025-12-01 15:57:43.763249
1117,avg_rating,1.768671781963738,2025-12-01 15:57:43.763249
1118,total_predicted_revenue,14044446.93489223,2025-12-01 15:57:43.763249
1119,total_quantity,b'\x0f\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:43.763249
1120,batch_size,1.0,2025-12-01 15:57:43.763249
1121,avg_price,660290.2874354168,2025-12-01 15:57:44.013376
1122,avg_rating,0.3049092780415785,2025-12-01 15:57:44.013376
1123,total_predicted_revenue,9244064.024095835,2025-12-01 15:57:44.013376
1124,total_quantity,b'\x0e\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:44.013376
1125,batch_size,1.0,2025-12-01 15:57:44.013376
1126,avg_price,515600.72537004424,2025-12-01 15:57:44.810543
1127,avg_rating,3.5008203453641675,2025-12-01 15:57:44.810543
1128,total_predicted_revenue,3609205.0775903095,2025-12-01 15:57:44.810543
1129,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:44.810543
1130,batch_size,1.0,2025-12-01 15:57:44.810543
1131,avg_price,1929609.4499333324,2025-12-01 15:57:45.234920
1132,avg_rating,0.6361694861976297,2025-12-01 15:57:45.234920
1133,total_predicted_revenue,11577656.699599994,2025-12-01 15:57:45.234920
1134,total_quantity,b'\x06\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:45.234920
1135,batch_size,1.0,2025-12-01 15:57:45.234920
1136,avg_price,1761292.7199019946,2025-12-01 15:57:45.857008
1137,avg_rating,1.4208942144729808,2025-12-01 15:57:45.857008
1138,total_predicted_revenue,19374219.91892194,2025-12-01 15:57:45.857008
1139,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:45.857008
1140,batch_size,1.0,2025-12-01 15:57:45.857008
1141,avg_price,850742.5289339247,2025-12-01 15:57:46.448919
1142,avg_rating,3.7196466269678616,2025-12-01 15:57:46.448919
1143,total_predicted_revenue,8507425.289339248,2025-12-01 15:57:46.448919
1144,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:46.448919
1145,batch_size,1.0,2025-12-01 15:57:46.448919
1146,avg_price,996777.7577259082,2025-12-01 15:57:47.198943
1147,avg_rating,3.238570718734609,2025-12-01 15:57:47.198943
1148,total_predicted_revenue,8970999.819533173,2025-12-01 15:57:47.198943
1149,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:47.198943
1150,batch_size,1.0,2025-12-01 15:57:47.198943
1151,avg_price,569126.4779103913,2025-12-01 15:57:47.918239
1152,avg_rating,1.1642990259489143,2025-12-01 15:57:47.918239
1153,total_predicted_revenue,5122138.301193521,2025-12-01 15:57:47.918239
1154,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:47.918239
1155,batch_size,1.0,2025-12-01 15:57:47.918239
1156,avg_price,453968.867692486,2025-12-01 15:57:48.059539
1157,avg_rating,3.4561647488659264,2025-12-01 15:57:48.059539
1158,total_predicted_revenue,5901595.280002317,2025-12-01 15:57:48.059539
1159,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:48.059539
1160,batch_size,1.0,2025-12-01 15:57:48.059539
1161,avg_price,1540338.9284726847,2025-12-01 15:57:48.547074
1162,avg_rating,0.9763126594422239,2025-12-01 15:57:48.547074
1163,total_predicted_revenue,12322711.427781478,2025-12-01 15:57:48.547074
1164,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:48.547074
1165,batch_size,1.0,2025-12-01 15:57:48.547074
1166,avg_price,1836444.621977917,2025-12-01 15:57:49.342428
1167,avg_rating,3.585343333226783,2025-12-01 15:57:49.342428
1168,total_predicted_revenue,18364446.21977917,2025-12-01 15:57:49.342428
1169,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:49.342428
1170,batch_size,1.0,2025-12-01 15:57:49.342428
1171,avg_price,736429.1781076662,2025-12-01 15:57:49.466660
1172,avg_rating,0.27266126971093263,2025-12-01 15:57:49.466660
1173,total_predicted_revenue,11046437.671614993,2025-12-01 15:57:49.466660
